sample,count
subject_003123_t1_in_atlas,2
subject_003124_atlas_in_t1,3
subject_003124_t1_in_atlas,3
subject_003125_atlas_in_t1,3
subject_003125_t1_in_atlas,3
subject_003126_atlas_in_t1,3
subject_003126_t1_in_atlas,2
subject_003127_atlas_in_t1,3
subject_003127_t1_in_atlas,2
subject_003128_atlas_in_t1,3
subject_003128_t1_in_atlas,3
subject_003129_atlas_in_t1,3
subject_003129_t1_in_atlas,3
subject_003130_atlas_in_t1,3
subject_003130_t1_in_atlas,2
subject_003131_atlas_in_t1,3
subject_003131_t1_in_atlas,3
subject_003132_atlas_in_t1,3
subject_003132_t1_in_atlas,2
subject_003133_atlas_in_t1,3
subject_003133_t1_in_atlas,3
subject_003134_atlas_in_t1,3
subject_003134_t1_in_atlas,2
subject_003135_atlas_in_t1,3
subject_003135_t1_in_atlas,3
subject_003136_atlas_in_t1,2
subject_003136_t1_in_atlas,3
subject_003137_atlas_in_t1,3
subject_003137_t1_in_atlas,3
subject_003138_atlas_in_t1,2
subject_003138_t1_in_atlas,3
subject_003139_atlas_in_t1,2
subject_003139_t1_in_atlas,3
subject_003140_atlas_in_t1,3
subject_003140_t1_in_atlas,3
subject_003141_atlas_in_t1,3
subject_003141_t1_in_atlas,2
subject_003142_atlas_in_t1,2
subject_003142_t1_in_atlas,2
subject_003143_atlas_in_t1,2
subject_003143_t1_in_atlas,3
subject_003144_atlas_in_t1,2
subject_003144_t1_in_atlas,2
subject_003145_atlas_in_t1,3
subject_003145_t1_in_atlas,3
subject_003146_atlas_in_t1,3
subject_003146_t1_in_atlas,2
subject_003147_atlas_in_t1,3
subject_003147_t1_in_atlas,3
subject_003148_atlas_in_t1,3
subject_003148_t1_in_atlas,3
subject_003149_atlas_in_t1,3
subject_003149_t1_in_atlas,3
subject_003150_atlas_in_t1,3
subject_003150_t1_in_atlas,2
subject_003151_atlas_in_t1,3
subject_003151_t1_in_atlas,3
subject_003152_atlas_in_t1,2
subject_003152_t1_in_atlas,3
subject_003153_atlas_in_t1,2
subject_003153_t1_in_atlas,3
subject_003154_atlas_in_t1,3
subject_003154_t1_in_atlas,3
subject_003155_atlas_in_t1,3
subject_003155_t1_in_atlas,3
subject_003156_atlas_in_t1,3
subject_003156_t1_in_atlas,3
subject_003157_atlas_in_t1,2
subject_003157_t1_in_atlas,2
subject_003158_atlas_in_t1,3
subject_003158_t1_in_atlas,3
subject_003159_atlas_in_t1,2
subject_003159_t1_in_atlas,3
subject_003160_atlas_in_t1,2
subject_003160_t1_in_atlas,3
subject_003161_atlas_in_t1,2
subject_003161_t1_in_atlas,3
subject_003162_atlas_in_t1,2
subject_003162_t1_in_atlas,3
subject_003163_atlas_in_t1,3
subject_003163_t1_in_atlas,3
subject_003164_atlas_in_t1,3
subject_003164_t1_in_atlas,3
subject_003165_atlas_in_t1,2
subject_003165_t1_in_atlas,2
subject_003166_atlas_in_t1,3
subject_003166_t1_in_atlas,3
subject_003167_atlas_in_t1,3
subject_003167_t1_in_atlas,3
subject_003168_atlas_in_t1,3
subject_003168_t1_in_atlas,2
subject_003169_atlas_in_t1,3
subject_003169_t1_in_atlas,3
subject_003170_atlas_in_t1,3
subject_003170_t1_in_atlas,3
subject_003171_atlas_in_t1,3
subject_003171_t1_in_atlas,3
subject_003172_atlas_in_t1,3
subject_003172_t1_in_atlas,3
subject_003174_atlas_in_t1,3
subject_003174_t1_in_atlas,3
subject_003175_atlas_in_t1,3
subject_003175_t1_in_atlas,3
subject_003176_atlas_in_t1,3
subject_003176_t1_in_atlas,3
subject_003177_atlas_in_t1,3
subject_003177_t1_in_atlas,2
subject_003178_atlas_in_t1,3
subject_003178_t1_in_atlas,2
subject_003179_atlas_in_t1,3
subject_003179_t1_in_atlas,3
subject_003180_atlas_in_t1,3
subject_003180_t1_in_atlas,3
subject_003181_atlas_in_t1,3
subject_003181_t1_in_atlas,3
subject_003182_atlas_in_t1,3
subject_003182_t1_in_atlas,3
subject_003183_atlas_in_t1,2
subject_003183_t1_in_atlas,3
subject_003184_atlas_in_t1,3
subject_003184_t1_in_atlas,3
subject_003185_atlas_in_t1,2
subject_003185_t1_in_atlas,3
subject_003186_atlas_in_t1,3
subject_003186_t1_in_atlas,3
subject_003187_atlas_in_t1,3
subject_003187_t1_in_atlas,2
subject_003188_atlas_in_t1,2
subject_003188_t1_in_atlas,3
subject_003189_atlas_in_t1,2
subject_003189_t1_in_atlas,2
subject_003190_atlas_in_t1,3
subject_003190_t1_in_atlas,3
subject_003191_atlas_in_t1,3
subject_003191_t1_in_atlas,3
subject_003192_atlas_in_t1,3
subject_003192_t1_in_atlas,3
subject_003193_atlas_in_t1,3
subject_003193_t1_in_atlas,3
subject_003194_atlas_in_t1,3
subject_003194_t1_in_atlas,3
subject_003195_atlas_in_t1,3
subject_003195_t1_in_atlas,3
subject_003196_atlas_in_t1,3
subject_003196_t1_in_atlas,2
subject_003197_atlas_in_t1,3
subject_003197_t1_in_atlas,3
subject_003198_atlas_in_t1,3
subject_003198_t1_in_atlas,3
subject_003199_atlas_in_t1,2
subject_003199_t1_in_atlas,2
subject_003200_atlas_in_t1,3
subject_003200_t1_in_atlas,3
subject_003202_atlas_in_t1,3
subject_003202_t1_in_atlas,3
subject_003203_atlas_in_t1,3
subject_003203_t1_in_atlas,3
subject_003204_atlas_in_t1,3
subject_003204_t1_in_atlas,3
subject_003205_atlas_in_t1,3
subject_003205_t1_in_atlas,2
subject_003206_atlas_in_t1,3
subject_003206_t1_in_atlas,2
subject_003207_atlas_in_t1,3
subject_003207_t1_in_atlas,3
subject_003208_atlas_in_t1,3
subject_003208_t1_in_atlas,2
subject_003209_atlas_in_t1,2
subject_003209_t1_in_atlas,2
subject_003210_atlas_in_t1,3
subject_003210_t1_in_atlas,3
subject_003211_atlas_in_t1,3
subject_003211_t1_in_atlas,3
subject_003212_atlas_in_t1,3
subject_003212_t1_in_atlas,3
subject_003213_atlas_in_t1,3
subject_003213_t1_in_atlas,3
subject_003214_atlas_in_t1,3
subject_003214_t1_in_atlas,3
subject_003215_atlas_in_t1,2
subject_003215_t1_in_atlas,2
subject_003216_atlas_in_t1,3
subject_003216_t1_in_atlas,3
subject_003217_atlas_in_t1,3
subject_003217_t1_in_atlas,3
subject_003218_atlas_in_t1,3
subject_003218_t1_in_atlas,2
subject_003219_atlas_in_t1,3
subject_003219_t1_in_atlas,2
subject_003220_atlas_in_t1,3
subject_003220_t1_in_atlas,3
subject_003221_atlas_in_t1,2
subject_003221_t1_in_atlas,2
subject_003222_atlas_in_t1,3
subject_003222_t1_in_atlas,2
subject_003223_atlas_in_t1,3
subject_003223_t1_in_atlas,3
subject_003224_atlas_in_t1,3
subject_003224_t1_in_atlas,3
subject_003225_atlas_in_t1,2
subject_003225_t1_in_atlas,3
subject_003226_atlas_in_t1,2
subject_003226_t1_in_atlas,3
subject_003228_atlas_in_t1,3
subject_003228_t1_in_atlas,3
subject_003229_atlas_in_t1,3
subject_003229_t1_in_atlas,3
subject_003230_atlas_in_t1,3
subject_003230_t1_in_atlas,3
subject_003231_atlas_in_t1,2
subject_003231_t1_in_atlas,3
subject_003232_atlas_in_t1,2
subject_003232_t1_in_atlas,2
subject_003233_atlas_in_t1,3
subject_003233_t1_in_atlas,3
subject_003234_atlas_in_t1,3
subject_003234_t1_in_atlas,2
subject_003235_atlas_in_t1,3
subject_003235_t1_in_atlas,3
subject_003236_atlas_in_t1,2
subject_003236_t1_in_atlas,3
subject_003237_atlas_in_t1,3
subject_003237_t1_in_atlas,3
subject_003238_atlas_in_t1,3
subject_003238_t1_in_atlas,3
subject_003239_atlas_in_t1,2
subject_003239_t1_in_atlas,2
subject_003240_atlas_in_t1,3
subject_003240_t1_in_atlas,3
subject_003241_atlas_in_t1,3
subject_003241_t1_in_atlas,3
subject_003242_atlas_in_t1,2
subject_003242_t1_in_atlas,3
subject_003243_atlas_in_t1,3
subject_003243_t1_in_atlas,2
subject_003244_atlas_in_t1,3
subject_003244_t1_in_atlas,3
subject_003245_atlas_in_t1,3
subject_003245_t1_in_atlas,2
subject_003246_atlas_in_t1,3
subject_003246_t1_in_atlas,3
subject_003247_atlas_in_t1,3
subject_003247_t1_in_atlas,3
subject_003248_atlas_in_t1,3
subject_003248_t1_in_atlas,3
subject_003249_atlas_in_t1,3
subject_003249_t1_in_atlas,3
subject_003250_atlas_in_t1,3
subject_003250_t1_in_atlas,3
subject_003251_atlas_in_t1,3
subject_003251_t1_in_atlas,3
subject_003252_atlas_in_t1,3
subject_003252_t1_in_atlas,2
subject_003253_atlas_in_t1,3
subject_003253_t1_in_atlas,3
subject_003254_atlas_in_t1,3
subject_003254_t1_in_atlas,3
subject_003255_atlas_in_t1,3
subject_003255_t1_in_atlas,3
subject_003256_atlas_in_t1,3
subject_003256_t1_in_atlas,3
subject_003257_atlas_in_t1,3
subject_003257_t1_in_atlas,2
subject_003258_atlas_in_t1,3
subject_003258_t1_in_atlas,3
subject_003259_atlas_in_t1,2
subject_003259_t1_in_atlas,3
subject_003260_atlas_in_t1,3
subject_003260_t1_in_atlas,3
subject_003261_atlas_in_t1,3
subject_003261_t1_in_atlas,2
subject_003262_atlas_in_t1,3
subject_003262_t1_in_atlas,2
subject_003263_atlas_in_t1,3
subject_003263_t1_in_atlas,3
subject_003264_atlas_in_t1,2
subject_003264_t1_in_atlas,3
subject_003265_atlas_in_t1,3
subject_003265_t1_in_atlas,3
subject_003266_atlas_in_t1,3
subject_003266_t1_in_atlas,3
subject_003267_atlas_in_t1,3
subject_003267_t1_in_atlas,2
subject_003268_atlas_in_t1,3
subject_003268_t1_in_atlas,3
subject_003269_atlas_in_t1,3
subject_003269_t1_in_atlas,3
subject_003270_atlas_in_t1,3
subject_003270_t1_in_atlas,3
subject_003271_atlas_in_t1,3
subject_003271_t1_in_atlas,3
subject_003272_atlas_in_t1,3
subject_003272_t1_in_atlas,3
subject_003273_atlas_in_t1,2
subject_003273_t1_in_atlas,2
subject_003274_atlas_in_t1,2
subject_003274_t1_in_atlas,3
subject_003275_atlas_in_t1,2
subject_003275_t1_in_atlas,3
subject_003276_atlas_in_t1,2
subject_003276_t1_in_atlas,3
subject_003277_atlas_in_t1,3
subject_003277_t1_in_atlas,3
subject_003278_atlas_in_t1,3
subject_003278_t1_in_atlas,2
subject_003279_atlas_in_t1,2
subject_003279_t1_in_atlas,3
subject_003280_atlas_in_t1,3
subject_003280_t1_in_atlas,2
subject_003281_atlas_in_t1,3
subject_003281_t1_in_atlas,3
subject_003282_atlas_in_t1,2
subject_003282_t1_in_atlas,3
subject_003283_atlas_in_t1,3
subject_003283_t1_in_atlas,3
subject_003284_atlas_in_t1,3
subject_003284_t1_in_atlas,3
subject_003285_atlas_in_t1,3
subject_003285_t1_in_atlas,2
subject_003286_atlas_in_t1,2
subject_003286_t1_in_atlas,3
subject_003287_atlas_in_t1,3
subject_003287_t1_in_atlas,3
subject_003288_atlas_in_t1,2
subject_003288_t1_in_atlas,2
subject_003289_atlas_in_t1,3
subject_003289_t1_in_atlas,3
subject_003290_atlas_in_t1,3
subject_003290_t1_in_atlas,3
subject_003291_atlas_in_t1,3
subject_003291_t1_in_atlas,3
subject_003292_atlas_in_t1,3
subject_003292_t1_in_atlas,2
subject_003293_atlas_in_t1,3
subject_003293_t1_in_atlas,3
subject_003294_atlas_in_t1,3
subject_003294_t1_in_atlas,3
subject_003295_atlas_in_t1,2
subject_003295_t1_in_atlas,3
subject_003296_atlas_in_t1,3
subject_003296_t1_in_atlas,3
subject_003297_atlas_in_t1,3
subject_003297_t1_in_atlas,3
subject_003298_atlas_in_t1,3
subject_003298_t1_in_atlas,2
subject_003299_atlas_in_t1,3
subject_003299_t1_in_atlas,3
subject_003300_atlas_in_t1,3
subject_003300_t1_in_atlas,3
subject_003301_atlas_in_t1,3
subject_003301_t1_in_atlas,3
subject_003302_atlas_in_t1,3
subject_003302_t1_in_atlas,2
subject_003303_atlas_in_t1,3
subject_003303_t1_in_atlas,3
subject_003304_atlas_in_t1,3
subject_003304_t1_in_atlas,3
subject_003305_atlas_in_t1,3
subject_003305_t1_in_atlas,3
subject_003306_atlas_in_t1,3
subject_003306_t1_in_atlas,3
subject_003307_atlas_in_t1,3
subject_003307_t1_in_atlas,3
subject_003308_atlas_in_t1,2
subject_003308_t1_in_atlas,2
subject_003309_atlas_in_t1,3
subject_003309_t1_in_atlas,3
subject_003310_atlas_in_t1,3
subject_003310_t1_in_atlas,3
subject_003311_atlas_in_t1,3
subject_003311_t1_in_atlas,2
subject_003312_atlas_in_t1,2
subject_003312_t1_in_atlas,3
subject_003313_atlas_in_t1,3
subject_003313_t1_in_atlas,3
subject_003314_atlas_in_t1,3
subject_003314_t1_in_atlas,3
subject_003315_atlas_in_t1,3
subject_003315_t1_in_atlas,3
subject_003316_atlas_in_t1,3
subject_003316_t1_in_atlas,3
subject_003317_atlas_in_t1,3
subject_003317_t1_in_atlas,2
subject_003318_atlas_in_t1,2
subject_003318_t1_in_atlas,2
subject_003319_atlas_in_t1,3
subject_003319_t1_in_atlas,2
subject_003320_atlas_in_t1,3
subject_003320_t1_in_atlas,2
subject_003321_atlas_in_t1,2
subject_003321_t1_in_atlas,3
subject_003322_atlas_in_t1,2
subject_003322_t1_in_atlas,3
subject_003323_atlas_in_t1,3
subject_003323_t1_in_atlas,3
subject_003324_atlas_in_t1,2
subject_003324_t1_in_atlas,3
subject_003325_atlas_in_t1,3
subject_003325_t1_in_atlas,3
subject_003326_atlas_in_t1,2
subject_003326_t1_in_atlas,2
subject_003327_atlas_in_t1,3
subject_003327_t1_in_atlas,3
subject_003328_atlas_in_t1,2
subject_003328_t1_in_atlas,3
subject_003329_atlas_in_t1,3
subject_003329_t1_in_atlas,3
subject_003330_atlas_in_t1,3
subject_003330_t1_in_atlas,2
subject_003331_atlas_in_t1,3
subject_003331_t1_in_atlas,2
subject_003332_atlas_in_t1,3
subject_003332_t1_in_atlas,3
subject_003333_atlas_in_t1,3
subject_003333_t1_in_atlas,2
subject_003334_atlas_in_t1,3
subject_003334_t1_in_atlas,3
subject_003335_atlas_in_t1,3
subject_003335_t1_in_atlas,2
subject_003336_atlas_in_t1,3
subject_003336_t1_in_atlas,3
subject_003337_atlas_in_t1,3
subject_003337_t1_in_atlas,3
subject_003338_atlas_in_t1,3
subject_003338_t1_in_atlas,3
subject_003339_atlas_in_t1,3
subject_003339_t1_in_atlas,3
subject_003340_atlas_in_t1,3
subject_003340_t1_in_atlas,3
subject_003341_atlas_in_t1,2
subject_003341_t1_in_atlas,3
subject_003342_atlas_in_t1,3
subject_003342_t1_in_atlas,2
subject_003343_atlas_in_t1,3
subject_003343_t1_in_atlas,2
subject_003344_atlas_in_t1,3
subject_003344_t1_in_atlas,3
subject_003345_atlas_in_t1,2
subject_003345_t1_in_atlas,2
subject_003346_atlas_in_t1,3
subject_003346_t1_in_atlas,3
subject_003347_atlas_in_t1,3
subject_003347_t1_in_atlas,3
subject_003348_atlas_in_t1,2
subject_003348_t1_in_atlas,2
subject_003349_atlas_in_t1,3
subject_003349_t1_in_atlas,3
subject_003350_atlas_in_t1,3
subject_003350_t1_in_atlas,3
subject_003351_atlas_in_t1,2
subject_003351_t1_in_atlas,3
subject_003352_atlas_in_t1,3
subject_003352_t1_in_atlas,3
subject_003353_atlas_in_t1,2
subject_003353_t1_in_atlas,3
subject_003354_atlas_in_t1,3
subject_003354_t1_in_atlas,3
subject_003355_atlas_in_t1,3
subject_003355_t1_in_atlas,2
subject_003356_atlas_in_t1,3
subject_003356_t1_in_atlas,3
subject_003357_atlas_in_t1,3
subject_003357_t1_in_atlas,3
subject_003358_atlas_in_t1,3
subject_003358_t1_in_atlas,3
subject_003359_atlas_in_t1,3
subject_003359_t1_in_atlas,3
subject_003360_atlas_in_t1,3
subject_003360_t1_in_atlas,3
subject_003361_atlas_in_t1,3
subject_003361_t1_in_atlas,3
subject_003362_atlas_in_t1,3
subject_003362_t1_in_atlas,3
subject_003363_atlas_in_t1,2
subject_003363_t1_in_atlas,3
subject_003364_atlas_in_t1,3
subject_003364_t1_in_atlas,2
subject_003365_atlas_in_t1,3
subject_003365_t1_in_atlas,2
subject_003366_atlas_in_t1,3
subject_003366_t1_in_atlas,2
subject_003367_atlas_in_t1,3
subject_003367_t1_in_atlas,2
subject_003368_atlas_in_t1,3
subject_003368_t1_in_atlas,3
subject_003369_atlas_in_t1,2
subject_003369_t1_in_atlas,3
subject_003370_atlas_in_t1,2
subject_003370_t1_in_atlas,3
subject_003371_atlas_in_t1,2
subject_003371_t1_in_atlas,3
subject_003372_atlas_in_t1,3
subject_003372_t1_in_atlas,3
subject_003373_atlas_in_t1,2
subject_003373_t1_in_atlas,3
subject_003374_atlas_in_t1,2
subject_003374_t1_in_atlas,3
subject_003375_atlas_in_t1,3
subject_003375_t1_in_atlas,3
subject_003376_atlas_in_t1,3
subject_003376_t1_in_atlas,3
subject_003377_atlas_in_t1,3
subject_003377_t1_in_atlas,3
subject_003378_atlas_in_t1,3
subject_003378_t1_in_atlas,2
subject_003379_atlas_in_t1,3
subject_003379_t1_in_atlas,3
subject_003380_atlas_in_t1,2
subject_003380_t1_in_atlas,3
subject_003381_atlas_in_t1,3
subject_003381_t1_in_atlas,2
subject_003382_atlas_in_t1,3
subject_003382_t1_in_atlas,2
subject_003383_atlas_in_t1,3
subject_003383_t1_in_atlas,3
subject_003384_atlas_in_t1,3
subject_003384_t1_in_atlas,3
subject_003385_atlas_in_t1,3
subject_003385_t1_in_atlas,2
subject_003386_atlas_in_t1,2
subject_003386_t1_in_atlas,3
subject_003387_atlas_in_t1,2
subject_003387_t1_in_atlas,3
subject_003388_atlas_in_t1,2
subject_003388_t1_in_atlas,3
subject_003389_atlas_in_t1,2
subject_003389_t1_in_atlas,2
subject_003390_atlas_in_t1,3
subject_003390_t1_in_atlas,3
subject_003391_atlas_in_t1,3
subject_003391_t1_in_atlas,3
subject_003392_atlas_in_t1,3
subject_003392_t1_in_atlas,3
subject_003393_atlas_in_t1,3
subject_003393_t1_in_atlas,2
subject_003394_atlas_in_t1,3
subject_003394_t1_in_atlas,3
subject_003395_atlas_in_t1,2
subject_003395_t1_in_atlas,2
subject_003396_atlas_in_t1,3
subject_003396_t1_in_atlas,3
subject_003397_atlas_in_t1,3
subject_003397_t1_in_atlas,3
subject_003398_atlas_in_t1,3
subject_003398_t1_in_atlas,3
subject_003399_atlas_in_t1,3
subject_003399_t1_in_atlas,3
subject_003400_atlas_in_t1,3
subject_003400_t1_in_atlas,3
subject_003401_atlas_in_t1,3
subject_003401_t1_in_atlas,3
subject_003402_atlas_in_t1,3
subject_003402_t1_in_atlas,2
subject_003403_atlas_in_t1,2
subject_003403_t1_in_atlas,3
subject_003404_atlas_in_t1,3
subject_003404_t1_in_atlas,3
subject_003405_atlas_in_t1,2
subject_003405_t1_in_atlas,3
subject_003406_atlas_in_t1,3
subject_003406_t1_in_atlas,3
subject_003407_atlas_in_t1,2
subject_003407_t1_in_atlas,2
subject_003408_atlas_in_t1,3
subject_003408_t1_in_atlas,3
subject_003409_atlas_in_t1,2
subject_003409_t1_in_atlas,3
subject_003410_atlas_in_t1,2
subject_003410_t1_in_atlas,3
subject_003411_atlas_in_t1,3
subject_003411_t1_in_atlas,3
subject_003412_atlas_in_t1,2
subject_003412_t1_in_atlas,3
subject_003413_atlas_in_t1,3
subject_003413_t1_in_atlas,2
subject_003414_atlas_in_t1,2
subject_003414_t1_in_atlas,3
subject_003415_atlas_in_t1,3
subject_003415_t1_in_atlas,3
subject_003416_atlas_in_t1,3
subject_003416_t1_in_atlas,3
subject_003417_atlas_in_t1,3
subject_003417_t1_in_atlas,3
subject_003418_atlas_in_t1,2
subject_003418_t1_in_atlas,2
subject_003419_atlas_in_t1,3
subject_003419_t1_in_atlas,3
subject_003420_atlas_in_t1,3
subject_003420_t1_in_atlas,3
subject_003421_atlas_in_t1,3
subject_003421_t1_in_atlas,3
subject_003422_atlas_in_t1,3
subject_003422_t1_in_atlas,2
subject_003423_atlas_in_t1,2
subject_003423_t1_in_atlas,3
subject_003424_atlas_in_t1,3
subject_003424_t1_in_atlas,2
subject_003425_atlas_in_t1,3
subject_003425_t1_in_atlas,3
subject_003426_atlas_in_t1,2
subject_003426_t1_in_atlas,3
subject_003427_atlas_in_t1,3
subject_003427_t1_in_atlas,3
subject_003428_atlas_in_t1,3
subject_003428_t1_in_atlas,3
subject_003429_atlas_in_t1,2
subject_003429_t1_in_atlas,3
subject_003430_atlas_in_t1,3
subject_003430_t1_in_atlas,3
subject_003431_atlas_in_t1,3
subject_003431_t1_in_atlas,3
subject_003432_atlas_in_t1,3
subject_003432_t1_in_atlas,2
subject_003433_atlas_in_t1,3
subject_003433_t1_in_atlas,3
subject_003434_atlas_in_t1,3
subject_003434_t1_in_atlas,2
subject_003435_atlas_in_t1,2
subject_003435_t1_in_atlas,3
subject_003436_atlas_in_t1,2
subject_003436_t1_in_atlas,3
subject_003437_atlas_in_t1,3
subject_003437_t1_in_atlas,3
subject_003438_atlas_in_t1,3
subject_003438_t1_in_atlas,3
subject_003439_atlas_in_t1,3
subject_003439_t1_in_atlas,3
subject_003440_atlas_in_t1,2
subject_003440_t1_in_atlas,3
subject_003441_atlas_in_t1,3
subject_003441_t1_in_atlas,3
subject_003442_atlas_in_t1,3
subject_003442_t1_in_atlas,3
subject_003443_atlas_in_t1,3
subject_003443_t1_in_atlas,2
subject_003444_atlas_in_t1,3
subject_003444_t1_in_atlas,3
subject_003445_atlas_in_t1,2
subject_003445_t1_in_atlas,3
subject_003446_atlas_in_t1,3
subject_003446_t1_in_atlas,2
subject_003447_atlas_in_t1,2
subject_003447_t1_in_atlas,3
subject_003448_atlas_in_t1,3
subject_003448_t1_in_atlas,3
subject_003449_atlas_in_t1,3
subject_003449_t1_in_atlas,3
subject_003450_atlas_in_t1,2
subject_003450_t1_in_atlas,3
subject_003451_atlas_in_t1,3
subject_003451_t1_in_atlas,3
subject_003452_atlas_in_t1,2
subject_003452_t1_in_atlas,3
subject_003453_atlas_in_t1,3
subject_003453_t1_in_atlas,2
subject_003454_atlas_in_t1,2
subject_003454_t1_in_atlas,3
subject_003455_atlas_in_t1,3
subject_003455_t1_in_atlas,3
subject_003456_atlas_in_t1,3
subject_003456_t1_in_atlas,3
subject_003457_atlas_in_t1,3
subject_003457_t1_in_atlas,3
subject_003458_atlas_in_t1,3
subject_003458_t1_in_atlas,3
subject_003459_atlas_in_t1,3
subject_003459_t1_in_atlas,3
subject_003460_atlas_in_t1,3
subject_003460_t1_in_atlas,3
subject_003461_atlas_in_t1,3
subject_003461_t1_in_atlas,3
subject_003462_atlas_in_t1,3
subject_003462_t1_in_atlas,3
subject_003463_atlas_in_t1,3
subject_003463_t1_in_atlas,2
subject_003464_atlas_in_t1,3
subject_003464_t1_in_atlas,3
subject_003465_atlas_in_t1,3
subject_003465_t1_in_atlas,2
subject_003466_atlas_in_t1,3
subject_003466_t1_in_atlas,3
subject_003467_atlas_in_t1,2
subject_003467_t1_in_atlas,3
subject_003468_atlas_in_t1,2
subject_003468_t1_in_atlas,3
subject_003469_atlas_in_t1,2
subject_003469_t1_in_atlas,3
subject_003470_atlas_in_t1,3
subject_003470_t1_in_atlas,3
subject_003472_atlas_in_t1,2
subject_003472_t1_in_atlas,3
subject_003473_atlas_in_t1,3
subject_003473_t1_in_atlas,2
subject_003474_atlas_in_t1,3
subject_003474_t1_in_atlas,3
subject_003475_atlas_in_t1,3
subject_003475_t1_in_atlas,3
subject_003476_atlas_in_t1,3
subject_003476_t1_in_atlas,3
subject_003477_atlas_in_t1,3
subject_003477_t1_in_atlas,3
subject_003478_atlas_in_t1,3
subject_003478_t1_in_atlas,2
subject_003479_atlas_in_t1,3
subject_003479_t1_in_atlas,3
subject_003480_atlas_in_t1,3
subject_003480_t1_in_atlas,3
subject_003481_atlas_in_t1,3
subject_003481_t1_in_atlas,3
subject_003482_atlas_in_t1,3
subject_003482_t1_in_atlas,3
subject_003483_atlas_in_t1,3
subject_003483_t1_in_atlas,3
subject_003484_atlas_in_t1,3
subject_003484_t1_in_atlas,3
subject_003485_atlas_in_t1,2
subject_003485_t1_in_atlas,3
subject_003486_atlas_in_t1,2
subject_003486_t1_in_atlas,3
subject_003487_atlas_in_t1,3
subject_003487_t1_in_atlas,2
subject_003488_atlas_in_t1,3
subject_003488_t1_in_atlas,3
subject_003489_atlas_in_t1,2
subject_003489_t1_in_atlas,3
subject_003490_atlas_in_t1,2
subject_003490_t1_in_atlas,3
subject_003491_atlas_in_t1,3
subject_003491_t1_in_atlas,3
